Station Name,Grid Coordinates,Coordinates
BOX,"[63, 67]","[[[-71.333786, 42.2065277], [-71.333786, 42.1850891], [-71.3048553, 42.1850891], [-71.3048553, 42.2065277], [-71.333786, 42.2065277]]]"
BOX,"[65, 68]","[[[-71.2708129, 42.2203865], [-71.2708129, 42.1989555], [-71.2418823, 42.1989555], [-71.2418823, 42.2203865], [-71.2708129, 42.2203865]]]"
BOX,"[67, 68]","[[[-71.2129516, 42.2127819], [-71.2129516, 42.191354700000005], [-71.1840209, 42.191354700000005], [-71.1840209, 42.2127819], [-71.2129516, 42.2127819]]]"
BOX,"[68, 68]","[[[-71.1840248, 42.2089824], [-71.1840248, 42.1875553], [-71.1551017, 42.1875553], [-71.1551017, 42.2089824], [-71.1840248, 42.2089824]]]"
BOX,"[69, 68]","[[[-71.1551017, 42.2051773], [-71.1551017, 42.1837463], [-71.1261787, 42.1837463], [-71.1261787, 42.2051773], [-71.1551017, 42.2051773]]]"
BOX,"[71, 69]","[[[-71.092102, 42.218975], [-71.092102, 42.197544], [-71.0631713, 42.197544], [-71.0631713, 42.218975], [-71.092102, 42.218975]]]"
BOX,"[74, 69]","[[[-71.0053367, 42.2074966], [-71.0053367, 42.1860656], [-70.9764289, 42.1860656], [-70.9764289, 42.2074966], [-71.0053367, 42.2074966]]]"
BOX,"[77, 70]","[[[-70.9133911, 42.2173957], [-70.9133911, 42.1959648], [-70.8844757, 42.1959648], [-70.8844757, 42.2173957], [-70.9133911, 42.2173957]]]"
BOX,"[79, 70]","[[[-70.8555603, 42.2096805], [-70.8555603, 42.188261], [-70.8266448, 42.188261], [-70.8266448, 42.2096805], [-70.8555603, 42.2096805]]]"
BOX,"[82, 71]","[[[-70.7609898, 42.2214268], [-70.7662126, 42.2000187], [-70.73730210000001, 42.1961466], [-70.73207330000001, 42.2175544], [-70.7609898, 42.2214268]]]"
BOX,"[83, 71]","[[[-70.7346954, 42.2156333], [-70.7346954, 42.19421], [-70.70578, 42.19421], [-70.70578, 42.2156333], [-70.7346954, 42.2156333]]]"
BOX,"[87, 71]","[[[-70.6190567, 42.2000732], [-70.6190567, 42.178665099999996], [-70.5901565, 42.178665099999996], [-70.5901565, 42.2000732], [-70.6190567, 42.2000732]]]"
BOX,"[89, 72]","[[[-70.5559959, 42.2136859], [-70.5559959, 42.192274000000005], [-70.5270881, 42.192274000000005], [-70.5270881, 42.2136859], [-70.5559959, 42.2136859]]]"
BOX,"[91, 72]","[[[-70.4981918, 42.2058601], [-70.4981918, 42.184459600000004], [-70.4692916, 42.184459600000004], [-70.4692916, 42.2058601], [-70.4981918, 42.2058601]]]"
BOX,"[92, 72]","[[[-70.4692916, 42.2019538], [-70.4692916, 42.1805458], [-70.4403915, 42.1805458], [-70.4403915, 42.2019538], [-70.4692916, 42.2019538]]]"
BOX,"[100, 74]","[[[-70.2275161, 42.2132663], [-70.2275161, 42.191854400000004], [-70.19863120000001, 42.191854400000004], [-70.19863120000001, 42.2132663], [-70.2275161, 42.2132663]]]"
BOX,"[103, 74]","[[[-70.1408538, 42.2013759], [-70.1408538, 42.179964000000005], [-70.11196890000001, 42.179964000000005], [-70.11196890000001, 42.2013759], [-70.1408538, 42.2013759]]]"
BOX,"[107, 75]","[[[-70.0199584, 42.2068405], [-70.0199584, 42.18544], [-69.9910888, 42.18544], [-69.9910888, 42.2068405], [-70.0199584, 42.2068405]]]"
BOX,"[113, 76]","[[[-69.8412895, 42.2042026], [-69.8412895, 42.1828136], [-69.8124122, 42.1828136], [-69.8124122, 42.2042026], [-69.8412895, 42.2042026]]]"
BOX,"[117, 77]","[[[-69.720375, 42.2094879], [-69.720375, 42.188095], [-69.69150540000001, 42.188095], [-69.69150540000001, 42.2094879], [-69.720375, 42.2094879]]]"
BOX,"[121, 78]","[[[-69.5994415, 42.2146816], [-69.5994415, 42.193300199999996], [-69.5705718, 42.193300199999996], [-69.5705718, 42.2146816], [-69.5994415, 42.2146816]]]"
BOX,"[10, 59]","[[[-72.9083633, 42.2287693], [-72.9083633, 42.20728870000001], [-72.8793716, 42.20728870000001], [-72.8793716, 42.2287693], [-72.9083633, 42.2287693]]]"
BOX,"[11, 59]","[[[-72.8793678, 42.2252235], [-72.8793678, 42.2037544], [-72.8503684, 42.2037544], [-72.8503684, 42.2252235], [-72.8793678, 42.2252235]]]"
BOX,"[24, 61]","[[[-72.4929275, 42.2217826], [-72.4929275, 42.2003135], [-72.46393579999999, 42.2003135], [-72.46393579999999, 42.2217826], [-72.4929275, 42.2217826]]]"
BOX,"[26, 62]","[[[-72.4301071, 42.2360305], [-72.4301071, 42.214569], [-72.4011154, 42.214569], [-72.4011154, 42.2360305], [-72.4301071, 42.2360305]]]"
BOX,"[27, 62]","[[[-72.4011192, 42.2324218], [-72.4011192, 42.210960299999996], [-72.3721351, 42.210960299999996], [-72.3721351, 42.2324218], [-72.4011192, 42.2324218]]]"
BOX,"[28, 62]","[[[-72.3721427, 42.2288017], [-72.3721427, 42.2073402], [-72.3431739, 42.2073402], [-72.3431739, 42.2288017], [-72.3721427, 42.2288017]]]"
BOX,"[30, 62]","[[[-72.3141975, 42.2215614], [-72.3141975, 42.2000999], [-72.2852287, 42.2000999], [-72.2852287, 42.2215614], [-72.3141975, 42.2215614]]]"
BOX,"[47, 65]","[[[-71.8069801, 42.2235622], [-71.8069801, 42.202119800000006], [-71.77802650000001, 42.202119800000006], [-71.77802650000001, 42.2235622], [-71.8069801, 42.2235622]]]"
BOX,"[49, 66]","[[[-71.7440605, 42.2375793], [-71.7440605, 42.2161407], [-71.71510690000001, 42.2161407], [-71.71510690000001, 42.2375793], [-71.7440605, 42.2375793]]]"
BOX,"[51, 66]","[[[-71.6861534, 42.2301425], [-71.6861534, 42.2087001], [-71.6571998, 42.2087001], [-71.6571998, 42.2301425], [-71.6861534, 42.2301425]]]"
BOX,"[56, 67]","[[[-71.5363578, 42.2328929], [-71.5363578, 42.211450500000005], [-71.50741950000001, 42.211450500000005], [-71.50741950000001, 42.2328929], [-71.5363578, 42.2328929]]]"
BOX,"[59, 67]","[[[-71.4495277, 42.2216186], [-71.4495277, 42.200179999999996], [-71.42058940000001, 42.200179999999996], [-71.42058940000001, 42.2216186], [-71.4495277, 42.2216186]]]"
BOX,"[61, 68]","[[[-71.3865623, 42.2355155], [-71.3865623, 42.2140846], [-71.357624, 42.2140846], [-71.357624, 42.2355155], [-71.3865623, 42.2355155]]]"
BOX,"[66, 69]","[[[-71.2367591, 42.2380123], [-71.2367591, 42.2165851], [-71.20782080000001, 42.2165851], [-71.20782080000001, 42.2380123], [-71.2367591, 42.2380123]]]"
BOX,"[67, 69]","[[[-71.2078208, 42.2342147], [-71.2078208, 42.212783800000004], [-71.1788825, 42.212783800000004], [-71.1788825, 42.2342147], [-71.2078208, 42.2342147]]]"
BOX,"[68, 69]","[[[-71.1788864, 42.2304153], [-71.1788864, 42.2089843], [-71.14995569999999, 42.2089843], [-71.14995569999999, 42.2304153], [-71.1788864, 42.2304153]]]"
BOX,"[70, 69]","[[[-71.1210289, 42.2227802], [-71.1210289, 42.2013607], [-71.0921058, 42.2013607], [-71.0921058, 42.2227802], [-71.1210289, 42.2227802]]]"
BOX,"[73, 70]","[[[-71.0290832, 42.2327404], [-71.0290832, 42.211320799999996], [-71.0001525, 42.211320799999996], [-71.0001525, 42.2327404], [-71.0290832, 42.2327404]]]"
BOX,"[74, 70]","[[[-71.0001525, 42.2289104], [-71.0001525, 42.207490899999996], [-70.9712219, 42.207490899999996], [-70.9712219, 42.2289104], [-71.0001525, 42.2289104]]]"
BOX,"[77, 71]","[[[-70.9081993, 42.2387924], [-70.9081993, 42.2173843], [-70.8792762, 42.2173843], [-70.8792762, 42.2387924], [-70.9081993, 42.2387924]]]"
BOX,"[78, 71]","[[[-70.8792724, 42.2349491], [-70.8792724, 42.2135295], [-70.8503417, 42.2135295], [-70.8503417, 42.2349491], [-70.8792724, 42.2349491]]]"
BOX,"[80, 71]","[[[-70.821434, 42.2272396], [-70.821434, 42.205819999999996], [-70.7925186, 42.205819999999996], [-70.7925186, 42.2272396], [-70.821434, 42.2272396]]]"
BOX,"[81, 71]","[[[-70.7925186, 42.2233734], [-70.7925186, 42.20195], [-70.76360319999999, 42.20195], [-70.76360319999999, 42.2233734], [-70.7925186, 42.2233734]]]"
BOX,"[83, 72]","[[[-70.7294578, 42.2370338], [-70.7294578, 42.2156257], [-70.7005348, 42.2156257], [-70.7005348, 42.2370338], [-70.7294578, 42.2370338]]]"
BOX,"[84, 72]","[[[-70.7005424, 42.2331562], [-70.7005424, 42.21174430000001], [-70.6716346, 42.21174430000001], [-70.6716346, 42.2331562], [-70.7005424, 42.2331562]]]"
BOX,"[86, 72]","[[[-70.6427154, 42.2253894], [-70.6427154, 42.2039699], [-70.6138, 42.2039699], [-70.6138, 42.2253894], [-70.6427154, 42.2253894]]]"
BOX,"[87, 72]","[[[-70.6138038, 42.221487], [-70.6138038, 42.20007510000001], [-70.584896, 42.20007510000001], [-70.584896, 42.221487], [-70.6138038, 42.221487]]]"
BOX,"[88, 73]","[[[-70.5796356, 42.2390022], [-70.5796356, 42.2175941], [-70.5507202, 42.2175941], [-70.5507202, 42.2390022], [-70.5796356, 42.2390022]]]"
BOX,"[89, 73]","[[[-70.550724, 42.2351093], [-70.550724, 42.2136898], [-70.5218162, 42.2136898], [-70.5218162, 42.2351093], [-70.550724, 42.2351093]]]"
BOX,"[90, 73]","[[[-70.5218162, 42.2311935], [-70.5218162, 42.2097854], [-70.4929084, 42.2097854], [-70.4929084, 42.2311935], [-70.5218162, 42.2311935]]]"
BOX,"[94, 74]","[[[-70.4009017, 42.2369232], [-70.4009017, 42.2155151], [-70.3720016, 42.2155151], [-70.3720016, 42.2369232], [-70.4009017, 42.2369232]]]"
BOX,"[101, 75]","[[[-70.193283, 42.2307014], [-70.193283, 42.2093009], [-70.16438289999999, 42.2093009], [-70.16438289999999, 42.2307014], [-70.193283, 42.2307014]]]"
BOX,"[110, 77]","[[[-69.9225158, 42.2376403], [-69.9225158, 42.216239900000005], [-69.8936309, 42.216239900000005], [-69.8936309, 42.2376403], [-69.9225158, 42.2376403]]]"
BOX,"[111, 77]","[[[-69.8936309, 42.2336254], [-69.8936309, 42.2122364], [-69.86474600000001, 42.2122364], [-69.86474600000001, 42.2336254], [-69.8936309, 42.2336254]]]"
BOX,"[116, 78]","[[[-69.7438011, 42.2349033], [-69.7438011, 42.2135143], [-69.7149238, 42.2135143], [-69.7149238, 42.2349033], [-69.7438011, 42.2349033]]]"
BOX,"[7, 60]","[[[-72.9906044, 42.2608146], [-72.9906044, 42.239345500000006], [-72.9615898, 42.239345500000006], [-72.9615898, 42.2608146], [-72.9906044, 42.2608146]]]"
BOX,"[16, 61]","[[[-72.7248153, 42.2504234], [-72.7248153, 42.228954300000005], [-72.6958236, 42.228954300000005], [-72.6958236, 42.2504234], [-72.7248153, 42.2504234]]]"
BOX,"[17, 61]","[[[-72.6958236, 42.2468471], [-72.6958236, 42.2253894], [-72.66683189999999, 42.2253894], [-72.66683189999999, 42.2468471], [-72.6958236, 42.2468471]]]"
BOX,"[18, 61]","[[[-72.6668357, 42.2432937], [-72.6668357, 42.221824600000005], [-72.6378517, 42.221824600000005], [-72.6378517, 42.2432937], [-72.6668357, 42.2432937]]]"
BOX,"[20, 62]","[[[-72.6040229, 42.2576026], [-72.6040229, 42.2361335], [-72.57502360000001, 42.2361335], [-72.57502360000001, 42.2576026], [-72.6040229, 42.2576026]]]"
BOX,"[21, 62]","[[[-72.5750274, 42.2540073], [-72.5750274, 42.2325496], [-72.54603569999999, 42.2325496], [-72.54603569999999, 42.2540073], [-72.5750274, 42.2540073]]]"
BOX,"[23, 62]","[[[-72.5170555, 42.246828], [-72.5170555, 42.2253704], [-72.4880714, 42.2253704], [-72.4880714, 42.246828], [-72.5170555, 42.246828]]]"
BOX,"[24, 62]","[[[-72.4880676, 42.2432403], [-72.4880676, 42.221778799999996], [-72.45907589999999, 42.221778799999996], [-72.45907589999999, 42.2432403], [-72.4880676, 42.2432403]]]"
BOX,"[25, 62]","[[[-72.4590873, 42.2396373], [-72.4590873, 42.2181797], [-72.43011849999999, 42.2181797], [-72.43011849999999, 42.2396373], [-72.4590873, 42.2396373]]]"
BOX,"[29, 63]","[[[-72.3382797, 42.2466373], [-72.3382797, 42.225179600000004], [-72.3093032, 42.225179600000004], [-72.3093032, 42.2466373], [-72.3382797, 42.2466373]]]"
BOX,"[36, 64]","[[[-72.1305389, 42.2426166], [-72.1305389, 42.2211666], [-72.1015625, 42.2211666], [-72.1015625, 42.2426166], [-72.1305389, 42.2426166]]]"
BOX,"[40, 65]","[[[-72.0097045, 42.2494029], [-72.0097045, 42.2279605], [-71.9807281, 42.2279605], [-71.9807281, 42.2494029], [-72.0097045, 42.2494029]]]"
BOX,"[44, 66]","[[[-71.8888664, 42.256113], [-71.8888664, 42.2346706], [-71.8598976, 42.2346706], [-71.8598976, 42.256113], [-71.8888664, 42.256113]]]"
BOX,"[45, 66]","[[[-71.8599014, 42.2524242], [-71.8599014, 42.2309741], [-71.8309402, 42.2309741], [-71.8309402, 42.2524242], [-71.8599014, 42.2524242]]]"
BOX,"[48, 66]","[[[-71.7730178, 42.2412986], [-71.7730178, 42.21986], [-71.7440567, 42.21986], [-71.7440567, 42.2412986], [-71.7730178, 42.2412986]]]"
BOX,"[49, 67]","[[[-71.7390403, 42.2590351], [-71.7390403, 42.237584999999996], [-71.7100868, 42.237584999999996], [-71.7100868, 42.2590351], [-71.7390403, 42.2590351]]]"
BOX,"[50, 67]","[[[-71.710083, 42.2553157], [-71.710083, 42.233865699999996], [-71.6811218, 42.233865699999996], [-71.6811218, 42.2553157], [-71.710083, 42.2553157]]]"
BOX,"[51, 67]","[[[-71.6811218, 42.2515792], [-71.6811218, 42.2301406], [-71.6521606, 42.2301406], [-71.6521606, 42.2515792], [-71.6811218, 42.2515792]]]"
BOX,"[52, 67]","[[[-71.6521644, 42.2478485], [-71.6521644, 42.2264099], [-71.6232109, 42.2264099], [-71.6232109, 42.2478485], [-71.6521644, 42.2478485]]]"
BOX,"[54, 67]","[[[-71.5942573, 42.2403755], [-71.5942573, 42.2189445], [-71.565319, 42.2189445], [-71.565319, 42.2403755], [-71.5942573, 42.2403755]]]"
BOX,"[55, 68]","[[[-71.5602531, 42.2580623], [-71.5602531, 42.2366352], [-71.5312995, 42.2366352], [-71.5312995, 42.2580623], [-71.5602531, 42.2580623]]]"
BOX,"[57, 68]","[[[-71.5023498, 42.2505645], [-71.5023498, 42.229133600000004], [-71.47340390000001, 42.229133600000004], [-71.47340390000001, 42.2505645], [-71.5023498, 42.2505645]]]"
BOX,"[58, 68]","[[[-71.4734001, 42.2468185], [-71.4734001, 42.2253799], [-71.44444650000001, 42.2253799], [-71.44444650000001, 42.2468185], [-71.4734001, 42.2468185]]]"
BOX,"[61, 69]","[[[-71.3814697, 42.2569465], [-71.3814697, 42.2355155], [-71.3525238, 42.2355155], [-71.3525238, 42.2569465], [-71.3814697, 42.2569465]]]"
BOX,"[62, 69]","[[[-71.3525238, 42.2531661], [-71.3525238, 42.2317352], [-71.3235778, 42.2317352], [-71.3235778, 42.2531661], [-71.3525238, 42.2531661]]]"
BOX,"[64, 69]","[[[-71.2946319, 42.2456054], [-71.2946319, 42.2241744], [-71.2657012, 42.2241744], [-71.2657012, 42.2456054], [-71.2946319, 42.2456054]]]"
BOX,"[66, 70]","[[[-71.2316322, 42.2594451], [-71.2316322, 42.2380142], [-71.20269390000001, 42.2380142], [-71.20269390000001, 42.2594451], [-71.2316322, 42.2594451]]]"
BOX,"[67, 70]","[[[-71.2026901, 42.2556457], [-71.2026901, 42.2342147], [-71.1737442, 42.2342147], [-71.1737442, 42.2556457], [-71.2026901, 42.2556457]]]"
BOX,"[68, 70]","[[[-71.173748, 42.2518291], [-71.173748, 42.2304096], [-71.14480970000001, 42.2304096], [-71.14480970000001, 42.2518291], [-71.173748, 42.2518291]]]"
BOX,"[69, 70]","[[[-71.1448135, 42.2480182], [-71.1448135, 42.2265987], [-71.1158828, 42.2265987], [-71.1158828, 42.2480182], [-71.1448135, 42.2480182]]]"
BOX,"[73, 71]","[[[-71.0239181, 42.2541599], [-71.0239181, 42.2327404], [-70.9949874, 42.2327404], [-70.9949874, 42.2541599], [-71.0239181, 42.2541599]]]"
BOX,"[74, 71]","[[[-70.9949798, 42.2503299], [-70.9949798, 42.2289104], [-70.9660339, 42.2289104], [-70.9660339, 42.2503299], [-70.9949798, 42.2503299]]]"
BOX,"[75, 71]","[[[-70.9660491, 42.2464885], [-70.9660491, 42.225069], [-70.9371337, 42.225069], [-70.9371337, 42.2464885], [-70.9660491, 42.2464885]]]"
BOX,"[78, 72]","[[[-70.8740692, 42.2563686], [-70.8740692, 42.2349491], [-70.84515379999999, 42.2349491], [-70.84515379999999, 42.2563686], [-70.8740692, 42.2563686]]]"
BOX,"[80, 72]","[[[-70.8162193, 42.2486476], [-70.8162193, 42.2272357], [-70.7872962, 42.2272357], [-70.7872962, 42.2486476], [-70.8162193, 42.2486476]]]"
BOX,"[82, 72]","[[[-70.7583732, 42.2409191], [-70.7583732, 42.2194995], [-70.7294654, 42.2194995], [-70.7294654, 42.2409191], [-70.7583732, 42.2409191]]]"
BOX,"[84, 73]","[[[-70.695301, 42.2545623], [-70.695301, 42.2331542], [-70.666378, 42.2331542], [-70.666378, 42.2545623], [-70.695301, 42.2545623]]]"
BOX,"[85, 73]","[[[-70.666378, 42.2506828], [-70.666378, 42.2292747], [-70.6374549, 42.2292747], [-70.6374549, 42.2506828], [-70.666378, 42.2506828]]]"
BOX,"[93, 74]","[[[-70.4298057, 42.2408409], [-70.4298057, 42.2194404], [-70.4008979, 42.2194404], [-70.4008979, 42.2408409], [-70.4298057, 42.2408409]]]"
BOX,"[94, 75]","[[[-70.3955993, 42.2583198], [-70.3955993, 42.236919400000005], [-70.3666839, 42.236919400000005], [-70.3666839, 42.2583198], [-70.3955993, 42.2583198]]]"
BOX,"[95, 75]","[[[-70.3666839, 42.2543792], [-70.3666839, 42.232978800000005], [-70.3377685, 42.232978800000005], [-70.3377685, 42.2543792], [-70.3666839, 42.2543792]]]"
BOX,"[96, 75]","[[[-70.3377799, 42.2504501], [-70.3377799, 42.2290496], [-70.3088874, 42.2290496], [-70.3088874, 42.2504501], [-70.3377799, 42.2504501]]]"
BOX,"[100, 76]","[[[-70.216835, 42.2560443], [-70.216835, 42.2346553], [-70.1879196, 42.2346553], [-70.1879196, 42.2560443], [-70.216835, 42.2560443]]]"
BOX,"[103, 76]","[[[-70.1301269, 42.2441596], [-70.1301269, 42.222759200000006], [-70.10122679999999, 42.222759200000006], [-70.10122679999999, 42.2441596], [-70.1301269, 42.2441596]]]"
BOX,"[108, 77]","[[[-69.9802932, 42.2456398], [-69.9802932, 42.2242393], [-69.9513931, 42.2242393], [-69.9513931, 42.2456398], [-69.9802932, 42.2456398]]]"
BOX,"[109, 77]","[[[-69.9514007, 42.2416381], [-69.9514007, 42.2202453], [-69.9225158, 42.2202453], [-69.9225158, 42.2416381], [-69.9514007, 42.2416381]]]"
BOX,"[115, 78]","[[[-69.7726783, 42.2389316], [-69.7726783, 42.2175502], [-69.7438011, 42.2175502], [-69.7438011, 42.2389316], [-69.7726783, 42.2389316]]]"
BOX,"[11, 61]","[[[-72.8698234, 42.2681617], [-72.8698234, 42.2467002], [-72.8408241, 42.2467002], [-72.8408241, 42.2681617], [-72.8698234, 42.2681617]]]"
BOX,"[12, 61]","[[[-72.8408164, 42.2646217], [-72.8408164, 42.2431602], [-72.81180189999999, 42.2431602], [-72.81180189999999, 42.2646217], [-72.8408164, 42.2646217]]]"
BOX,"[17, 62]","[[[-72.6910133, 42.2683277], [-72.6910133, 42.2468547], [-72.662014, 42.2468547], [-72.662014, 42.2683277], [-72.6910133, 42.2683277]]]"
BOX,"[18, 62]","[[[-72.6620101, 42.2647514], [-72.6620101, 42.2432899], [-72.6330032, 42.2432899], [-72.6330032, 42.2647514], [-72.6620101, 42.2647514]]]"
BOX,"[21, 63]","[[[-72.5701866, 42.2754707], [-72.5701866, 42.2540092], [-72.5411872, 42.2540092], [-72.5411872, 42.2754707], [-72.5701866, 42.2754707]]]"
BOX,"[22, 63]","[[[-72.5411949, 42.2718925], [-72.5411949, 42.250431], [-72.51221079999999, 42.250431], [-72.51221079999999, 42.2718925], [-72.5411949, 42.2718925]]]"
BOX,"[23, 63]","[[[-72.5122032, 42.2682914], [-72.5122032, 42.2468299], [-72.4832038, 42.2468299], [-72.4832038, 42.2682914], [-72.5122032, 42.2682914]]]"
BOX,"[24, 63]","[[[-72.4832077, 42.2647018], [-72.4832077, 42.2432403], [-72.45421599999999, 42.2432403], [-72.45421599999999, 42.2647018], [-72.4832077, 42.2647018]]]"
BOX,"[25, 63]","[[[-72.454216, 42.2611007], [-72.454216, 42.2396392], [-72.4252243, 42.2396392], [-72.4252243, 42.2611007], [-72.454216, 42.2611007]]]"
BOX,"[26, 64]","[[[-72.4203567, 42.2789478], [-72.4203567, 42.2574901], [-72.391365, 42.2574901], [-72.391365, 42.2789478], [-72.4203567, 42.2789478]]]"
BOX,"[29, 64]","[[[-72.333393, 42.2681007], [-72.333393, 42.2466392], [-72.3043937, 42.2466392], [-72.3043937, 42.2681007], [-72.333393, 42.2681007]]]"
BOX,"[30, 64]","[[[-72.3044013, 42.2644634], [-72.3044013, 42.243013299999994], [-72.2754173, 42.243013299999994], [-72.2754173, 42.2644634], [-72.3044013, 42.2644634]]]"
BOX,"[33, 65]","[[[-72.2125473, 42.2750148], [-72.2125473, 42.2535648], [-72.18355559999999, 42.2535648], [-72.18355559999999, 42.2750148], [-72.2125473, 42.2750148]]]"
BOX,"[35, 65]","[[[-72.1545867, 42.2677249], [-72.1545867, 42.246274899999996], [-72.12559499999999, 42.246274899999996], [-72.12559499999999, 42.2677249], [-72.1545867, 42.2677249]]]"
BOX,"[36, 65]","[[[-72.1255989, 42.2640666], [-72.1255989, 42.2426166], [-72.0966148, 42.2426166], [-72.0966148, 42.2640666], [-72.1255989, 42.2640666]]]"
BOX,"[38, 66]","[[[-72.0626983, 42.2781963], [-72.0626983, 42.256746199999995], [-72.03372189999999, 42.256746199999995], [-72.03372189999999, 42.2781963], [-72.0626983, 42.2781963]]]"
BOX,"[39, 66]","[[[-72.0337219, 42.2745227], [-72.0337219, 42.2530803], [-72.0047454, 42.2530803], [-72.0047454, 42.2745227], [-72.0337219, 42.2745227]]]"
BOX,"[44, 67]","[[[-71.8838768, 42.2775497], [-71.8838768, 42.2561111], [-71.8549079, 42.2561111], [-71.8549079, 42.2775497], [-71.8838768, 42.2775497]]]"
BOX,"[47, 67]","[[[-71.7969703, 42.2664489], [-71.7969703, 42.2450103], [-71.7680168, 42.2450103], [-71.7680168, 42.2664489], [-71.7969703, 42.2664489]]]"
BOX,"[48, 67]","[[[-71.7680053, 42.2627429], [-71.7680053, 42.2413005], [-71.7390289, 42.2413005], [-71.7390289, 42.2627429], [-71.7680053, 42.2627429]]]"
BOX,"[51, 68]","[[[-71.6760902, 42.2730178], [-71.6760902, 42.251579199999995], [-71.64713660000001, 42.251579199999995], [-71.64713660000001, 42.2730178], [-71.6760902, 42.2730178]]]"
BOX,"[52, 68]","[[[-71.6471252, 42.2692928], [-71.6471252, 42.247850400000004], [-71.6181488, 42.247850400000004], [-71.6181488, 42.2692928], [-71.6471252, 42.2692928]]]"
BOX,"[57, 69]","[[[-71.4972801, 42.2719955], [-71.4972801, 42.2505645], [-71.4683265, 42.2505645], [-71.4683265, 42.2719955], [-71.4972801, 42.2719955]]]"
BOX,"[58, 69]","[[[-71.4683265, 42.2682456], [-71.4683265, 42.2468147], [-71.439373, 42.2468147], [-71.439373, 42.2682456], [-71.4683265, 42.2682456]]]"
BOX,"[64, 70]","[[[-71.2895202, 42.2670192], [-71.2895202, 42.2455997], [-71.2605743, 42.2455997], [-71.2605743, 42.2670192], [-71.2895202, 42.2670192]]]"
BOX,"[65, 70]","[[[-71.2605743, 42.2632369], [-71.2605743, 42.241806000000004], [-71.2316284, 42.241806000000004], [-71.2316284, 42.2632369], [-71.2605743, 42.2632369]]]"
BOX,"[68, 71]","[[[-71.1686096, 42.2732658], [-71.1686096, 42.2518348], [-71.13966359999999, 42.2518348], [-71.13966359999999, 42.2732658], [-71.1686096, 42.2732658]]]"
BOX,"[69, 71]","[[[-71.1396675, 42.2694549], [-71.1396675, 42.2480239], [-71.11072920000001, 42.2480239], [-71.11072920000001, 42.2694549], [-71.1396675, 42.2694549]]]"
BOX,"[71, 71]","[[[-71.0817871, 42.2618083], [-71.0817871, 42.2403888], [-71.0528564, 42.2403888], [-71.0528564, 42.2618083], [-71.0817871, 42.2618083]]]"
BOX,"[72, 72]","[[[-71.0476837, 42.2794094], [-71.0476837, 42.2579898], [-71.01873769999999, 42.2579898], [-71.01873769999999, 42.2794094], [-71.0476837, 42.2794094]]]"
BOX,"[74, 72]","[[[-70.9897994, 42.2717494], [-70.9897994, 42.2503299], [-70.9608535, 42.2503299], [-70.9608535, 42.2717494], [-70.9897994, 42.2717494]]]"
BOX,"[75, 72]","[[[-70.960865, 42.267908], [-70.960865, 42.2464885], [-70.9319419, 42.2464885], [-70.9319419, 42.267908], [-70.960865, 42.267908]]]"
BOX,"[76, 72]","[[[-70.9319381, 42.2640705], [-70.9319381, 42.2426509], [-70.9030075, 42.2426509], [-70.9030075, 42.2640705], [-70.9319381, 42.2640705]]]"
BOX,"[77, 72]","[[[-70.9029998, 42.2602233], [-70.9029998, 42.2388], [-70.8740539, 42.2388], [-70.8740539, 42.2602233], [-70.9029998, 42.2602233]]]"
BOX,"[78, 73]","[[[-70.8688697, 42.2777767], [-70.8688697, 42.2563648], [-70.83993140000001, 42.2563648], [-70.83993140000001, 42.2777767], [-70.8688697, 42.2777767]]]"
BOX,"[80, 73]","[[[-70.8110046, 42.2700538], [-70.8110046, 42.2486457], [-70.7820739, 42.2486457], [-70.7820739, 42.2700538], [-70.8110046, 42.2700538]]]"
BOX,"[81, 73]","[[[-70.7820739, 42.2661933], [-70.7820739, 42.2447853], [-70.7531433, 42.2447853], [-70.7531433, 42.2661933], [-70.7820739, 42.2661933]]]"
BOX,"[84, 74]","[[[-70.6900596, 42.2759761], [-70.6900596, 42.254564200000004], [-70.66113659999999, 42.254564200000004], [-70.66113659999999, 42.2759761], [-70.6900596, 42.2759761]]]"
BOX,"[85, 74]","[[[-70.6611404, 42.2720966], [-70.6611404, 42.2506847], [-70.63222499999999, 42.2506847], [-70.63222499999999, 42.2720966], [-70.6611404, 42.2720966]]]"
BOX,"[89, 75]","[[[-70.5401802, 42.2779006], [-70.5401802, 42.256500200000005], [-70.5112571, 42.256500200000005], [-70.5112571, 42.2779006], [-70.5401802, 42.2779006]]]"
BOX,"[90, 75]","[[[-70.5112609, 42.2739906], [-70.5112609, 42.2525901], [-70.4823455, 42.2525901], [-70.4823455, 42.2739906], [-70.5112609, 42.2739906]]]"
BOX,"[99, 76]","[[[-70.2457427, 42.2600097], [-70.2457427, 42.2386093], [-70.21684259999999, 42.2386093], [-70.21684259999999, 42.2600097], [-70.2457427, 42.2600097]]]"
BOX,"[102, 77]","[[[-70.153675, 42.269514], [-70.153675, 42.248125], [-70.1247673, 42.248125], [-70.1247673, 42.269514], [-70.153675, 42.269514]]]"
BOX,"[104, 77]","[[[-70.0958709, 42.2615814], [-70.0958709, 42.2401809], [-70.06697079999999, 42.2401809], [-70.06697079999999, 42.2615814], [-70.0958709, 42.2615814]]]"
BOX,"[106, 78]","[[[-70.0326957, 42.2750034], [-70.0326957, 42.253614400000004], [-70.0037879, 42.253614400000004], [-70.0037879, 42.2750034], [-70.0326957, 42.2750034]]]"
