Station Name,Grid Coordinates,Coordinates
GYX,"[87, 91]","[[[-69.7438021, 44.3273265], [-69.749361, 44.3062216], [-69.7198681, 44.302242], [-69.714303, 44.3233466], [-69.7438021, 44.3273265]]]"
GYX,"[89, 92]","[[[-69.6792421, 44.3404551], [-69.68481419999999, 44.31936], [-69.65532839999999, 44.3153719], [-69.64975009999999, 44.3364667], [-69.6792421, 44.3404551]]]"
GYX,"[92, 92]","[[[-69.5907537, 44.3284731], [-69.59634439999999, 44.307378899999996], [-69.5668659, 44.303376799999995], [-69.56126909999999, 44.3244706], [-69.5907537, 44.3284731]]]"
GYX,"[96, 93]","[[[-69.4671688, 44.3335378], [-69.4727899, 44.312435900000004], [-69.44330649999999, 44.30841350000001], [-69.43767919999999, 44.32951510000001], [-69.4671688, 44.3335378]]]"
GYX,"[99, 94]","[[[-69.3730672, 44.3425411], [-69.3787071, 44.3214513], [-69.3492164, 44.3174133], [-69.3435703, 44.3385028], [-69.3730672, 44.3425411]]]"
GYX,"[100, 94]","[[[-69.3435802, 44.3385042], [-69.34922630000001, 44.3174147], [-69.31975780000002, 44.3133747], [-69.31410560000002, 44.334463899999996], [-69.3435802, 44.3385042]]]"
GYX,"[101, 94]","[[[-69.3140999, 44.3344631], [-69.3197522, 44.313374], [-69.2902749, 44.309327700000004], [-69.2846164, 44.33041660000001], [-69.3140999, 44.3344631]]]"
GYX,"[103, 94]","[[[-69.2551411, 44.3263662], [-69.2608057, 44.305277600000004], [-69.231339, 44.301222800000005], [-69.2256682, 44.322311000000006], [-69.2551411, 44.3263662]]]"
GYX,"[106, 95]","[[[-69.1610228, 44.3352745], [-69.1667095, 44.314186], [-69.13723829999999, 44.310116], [-69.13154549999999, 44.3312042], [-69.1610228, 44.3352745]]]"
GYX,"[107, 95]","[[[-69.1315526, 44.3312052], [-69.13724540000001, 44.310117], [-69.10779090000001, 44.306044199999995], [-69.1020919, 44.32713209999999], [-69.1315526, 44.3312052]]]"
GYX,"[110, 96]","[[[-69.0374221, 44.3400377], [-69.0431337, 44.3189616], [-69.0136692, 44.314873], [-69.0079514, 44.335948699999996], [-69.0374221, 44.3400377]]]"
GYX,"[111, 96]","[[[-69.0079443, 44.3359477], [-69.0136621, 44.314872], [-68.9841858, 44.310776600000004], [-68.9784619, 44.331852000000005], [-69.0079443, 44.3359477]]]"
GYX,"[112, 96]","[[[-68.9784732, 44.3318536], [-68.9841972, 44.3107782], [-68.9547461, 44.3066813], [-68.949016, 44.3277564], [-68.9784732, 44.3318536]]]"
GYX,"[113, 96]","[[[-68.9490131, 44.327756], [-68.9547432, 44.3066809], [-68.92528899999999, 44.3025785], [-68.9195527, 44.323653300000004], [-68.9490131, 44.327756]]]"
GYX,"[115, 97]","[[[-68.8843391, 44.3406189], [-68.89008460000001, 44.319545500000004], [-68.8606263, 44.31543310000001], [-68.85487470000001, 44.33650610000001], [-68.8843391, 44.3406189]]]"
GYX,"[118, 97]","[[[-68.7959477, 44.3282657], [-68.8017116, 44.3071933], [-68.7722552, 44.3030659], [-68.7664851, 44.324138], [-68.7959477, 44.3282657]]]"
GYX,"[119, 97]","[[[-68.7664865, 44.3241382], [-68.7722566, 44.3030661], [-68.7428055, 44.2989345], [-68.73702920000001, 44.3200062], [-68.7664865, 44.3241382]]]"
GYX,"[15, 79]","[[[-71.9350402, 44.3477819], [-71.9401204, 44.3266286], [-71.9105395, 44.3229916], [-71.9054531, 44.3441447], [-71.9350402, 44.3477819]]]"
GYX,"[16, 79]","[[[-71.9054516, 44.3441445], [-71.910538, 44.3229915], [-71.8809565, 44.3193495], [-71.87586379999999, 44.340502300000004], [-71.9054516, 44.3441445]]]"
GYX,"[18, 80]","[[[-71.841167, 44.3580254], [-71.8462715, 44.3368618], [-71.8166981, 44.3332113], [-71.8115873, 44.3543746], [-71.841167, 44.3580254]]]"
GYX,"[19, 80]","[[[-71.8115759, 44.3543732], [-71.8166868, 44.3332099], [-71.7870928, 44.3295519], [-71.78197569999999, 44.3507149], [-71.8115759, 44.3543732]]]"
GYX,"[20, 80]","[[[-71.7819821, 44.3507157], [-71.7870992, 44.3295527], [-71.7575203, 44.3258916], [-71.7523969, 44.347054299999996], [-71.7819821, 44.3507157]]]"
GYX,"[21, 80]","[[[-71.7523984, 44.3470545], [-71.7575218, 44.3258917], [-71.7279479, 44.3222263], [-71.7228183, 44.3433888], [-71.7523984, 44.3470545]]]"
GYX,"[25, 81]","[[[-71.628933, 44.3535145], [-71.63408270000001, 44.3323601], [-71.6045074, 44.328675000000004], [-71.5993514, 44.3498291], [-71.628933, 44.3535145]]]"
GYX,"[26, 81]","[[[-71.5993486, 44.3498288], [-71.6045045, 44.3286746], [-71.57492570000001, 44.3249841], [-71.56976350000001, 44.346138], [-71.5993486, 44.3498288]]]"
GYX,"[29, 82]","[[[-71.5054516, 44.359896], [-71.5106285, 44.3387458], [-71.48106729999999, 44.335043], [-71.47588409999999, 44.356192899999996], [-71.5054516, 44.359896]]]"
GYX,"[32, 82]","[[[-71.4167225, 44.3487685], [-71.42191820000001, 44.3276192], [-71.3923481, 44.3239003], [-71.38714610000001, 44.3450493], [-71.4167225, 44.3487685]]]"
GYX,"[33, 82]","[[[-71.3871511, 44.34505], [-71.3923531, 44.3239009], [-71.3627952, 44.3201786], [-71.357587, 44.3413274], [-71.3871511, 44.34505]]]"
GYX,"[34, 83]","[[[-71.3523766, 44.3624636], [-71.3575856, 44.3413241], [-71.3280195, 44.3375962], [-71.3228043, 44.3587354], [-71.3523766, 44.3624636]]]"
GYX,"[37, 83]","[[[-71.2636593, 44.3512642], [-71.268887, 44.3301255], [-71.23933050000001, 44.3263839], [-71.23409660000002, 44.3475223], [-71.2636593, 44.3512642]]]"
GYX,"[38, 83]","[[[-71.2340909, 44.3475216], [-71.23932479999999, 44.3263832], [-71.20975929999999, 44.322635500000004], [-71.20451909999998, 44.343773600000006], [-71.2340909, 44.3475216]]]"
GYX,"[43, 84]","[[[-71.081027, 44.3498889], [-71.086297, 44.328745000000005], [-71.0567495, 44.3249751], [-71.0514733, 44.346118700000005], [-71.081027, 44.3498889]]]"
GYX,"[45, 85]","[[[-71.0166264, 44.3634827], [-71.02191110000001, 44.3423425], [-70.9923492, 44.3385612], [-70.9870582, 44.3597012], [-71.0166264, 44.3634827]]]"
GYX,"[48, 85]","[[[-70.9279564, 44.3521275], [-70.9332599, 44.3309882], [-70.903712, 44.3271937], [-70.8984023, 44.3483328], [-70.9279564, 44.3521275]]]"
GYX,"[51, 86]","[[[-70.8339745, 44.3618517], [-70.839297, 44.3407245], [-70.8097455, 44.3369151], [-70.8044168, 44.358042], [-70.8339745, 44.3618517]]]"
GYX,"[52, 86]","[[[-70.8044225, 44.3580428], [-70.80975120000001, 44.3369158], [-70.78021340000001, 44.3331032], [-70.77487850000001, 44.3542299], [-70.8044225, 44.3580428]]]"
GYX,"[53, 86]","[[[-70.7748778, 44.3542298], [-70.78021269999999, 44.333103099999995], [-70.7506758, 44.3292856], [-70.7453347, 44.3504119], [-70.7748778, 44.3542298]]]"
GYX,"[56, 86]","[[[-70.6862392, 44.3427601], [-70.69159280000001, 44.3216343], [-70.6620558, 44.3178018], [-70.65669600000001, 44.338927299999995], [-70.6862392, 44.3427601]]]"
GYX,"[57, 87]","[[[-70.6513374, 44.3600469], [-70.6566991, 44.3389266], [-70.6271639, 44.3350898], [-70.621796, 44.3562098], [-70.6513374, 44.3600469]]]"
GYX,"[63, 88]","[[[-70.4686974, 44.3580911], [-70.47410289999999, 44.336959500000006], [-70.4445684, 44.33309320000001], [-70.43915679999999, 44.35422460000001], [-70.4686974, 44.3580911]]]"
GYX,"[64, 88]","[[[-70.439161, 44.3542252], [-70.4445727, 44.3330938], [-70.41504909999999, 44.329224], [-70.40963129999999, 44.350355], [-70.439161, 44.3542252]]]"
GYX,"[65, 88]","[[[-70.4096298, 44.3503549], [-70.4150477, 44.3292238], [-70.38552370000001, 44.3253489], [-70.38009960000001, 44.3464797], [-70.4096298, 44.3503549]]]"
GYX,"[69, 89]","[[[-70.2860778, 44.3559243], [-70.2915182, 44.334815899999995], [-70.2620003, 44.330922199999996], [-70.2565537, 44.3520304], [-70.2860778, 44.3559243]]]"
GYX,"[71, 89]","[[[-70.2270219, 44.3481305], [-70.23247479999999, 44.32702260000001], [-70.20296439999998, 44.32312], [-70.19750539999998, 44.3442276], [-70.2270219, 44.3481305]]]"
GYX,"[73, 90]","[[[-70.162501, 44.3614431], [-70.1679723, 44.340324800000005], [-70.1384491, 44.336411000000005], [-70.1329716, 44.35752900000001], [-70.162501, 44.3614431]]]"
GYX,"[74, 90]","[[[-70.1329744, 44.3575294], [-70.138452, 44.336411299999995], [-70.1089369, 44.33249359999999], [-70.10345310000001, 44.35361129999999], [-70.1329744, 44.3575294]]]"
GYX,"[77, 90]","[[[-70.0444205, 44.3457614], [-70.0499166, 44.3246443], [-70.02039740000001, 44.3207109], [-70.01489500000001, 44.3418277], [-70.0444205, 44.3457614]]]"
GYX,"[78, 91]","[[[-70.0094012, 44.3629334], [-70.0149043, 44.3418258], [-69.98539819999999, 44.337889700000005], [-69.97988889999999, 44.358997], [-70.0094012, 44.3629334]]]"
GYX,"[80, 91]","[[[-69.9503549, 44.3550527], [-69.9558704, 44.3339457], [-69.9263663, 44.3299998], [-69.9208446, 44.3511065], [-69.9503549, 44.3550527]]]"
GYX,"[84, 92]","[[[-69.8267721, 44.3603311], [-69.8323133, 44.339234600000005], [-69.80280409999999, 44.335268400000004], [-69.79725669999999, 44.35636470000001], [-69.8267721, 44.3603311]]]"
GYX,"[85, 92]","[[[-69.797261, 44.3563653], [-69.80280830000001, 44.335269], [-69.7733101, 44.3312993], [-69.7677565, 44.3523953], [-69.797261, 44.3563653]]]"
GYX,"[93, 93]","[[[-69.5556536, 44.345578], [-69.5612561, 44.3244752], [-69.53175119999999, 44.320464900000005], [-69.52614249999999, 44.341567500000004], [-69.5556536, 44.345578]]]"
GYX,"[100, 95]","[[[-69.33793, 44.3595965], [-69.3435797, 44.338506200000005], [-69.3141051, 44.334465900000005], [-69.3084493, 44.35555600000001], [-69.33793, 44.3595965]]]"
GYX,"[102, 95]","[[[-69.2789553, 44.3515086], [-69.28461730000001, 44.330418800000004], [-69.25513910000001, 44.326368], [-69.24947100000001, 44.3474574], [-69.2789553, 44.3515086]]]"
GYX,"[105, 96]","[[[-69.1848215, 44.3604134], [-69.19050229999999, 44.3393359], [-69.16102529999999, 44.3352706], [-69.1553383, 44.3563479], [-69.1848215, 44.3604134]]]"
GYX,"[106, 96]","[[[-69.1553369, 44.3563477], [-69.16102389999999, 44.3352704], [-69.1315466, 44.3312001], [-69.1258534, 44.352277099999995], [-69.1553369, 44.3563477]]]"
GYX,"[107, 96]","[[[-69.1258605, 44.3522781], [-69.1315536, 44.3312011], [-69.10209300000001, 44.3271281], [-69.09639370000001, 44.348204700000004], [-69.1258605, 44.3522781]]]"
GYX,"[109, 96]","[[[-69.0668925, 44.3441216], [-69.07259789999999, 44.323045300000004], [-69.0431366, 44.318962000000006], [-69.03742489999999, 44.34003810000001], [-69.0668925, 44.3441216]]]"
GYX,"[110, 97]","[[[-69.0317072, 44.3611136], [-69.0374218, 44.3400387], [-69.0079511, 44.3359497], [-69.0022303, 44.3570242], [-69.0317072, 44.3611136]]]"
GYX,"[112, 97]","[[[-68.9727459, 44.3529289], [-68.9784729, 44.3318546], [-68.9490157, 44.3277574], [-68.94328250000001, 44.3488313], [-68.9727459, 44.3529289]]]"
GYX,"[113, 97]","[[[-68.9432797, 44.348831], [-68.9490128, 44.327757], [-68.9195524, 44.3236543], [-68.9138131, 44.344728], [-68.9432797, 44.348831]]]"
GYX,"[114, 97]","[[[-68.9138089, 44.3447274], [-68.91954820000001, 44.323653699999994], [-68.89008170000001, 44.31954519999999], [-68.88433630000002, 44.34061849999999], [-68.9138089, 44.3447274]]]"
GYX,"[115, 98]","[[[-68.8785878, 44.3617012], [-68.884338, 44.3406229], [-68.8548736, 44.3365102], [-68.84911720000001, 44.3575881], [-68.8785878, 44.3617012]]]"
GYX,"[118, 98]","[[[-68.7901779, 44.3493471], [-68.7959465, 44.3282697], [-68.766484, 44.3241421], [-68.7607091, 44.3452191], [-68.7901779, 44.3493471]]]"
GYX,"[20, 81]","[[[-71.7768642, 44.3718695], [-71.7819826, 44.3507137], [-71.7523974, 44.3470523], [-71.7472728, 44.3682079], [-71.7768642, 44.3718695]]]"
GYX,"[21, 81]","[[[-71.7472742, 44.368208], [-71.7523989, 44.347052500000004], [-71.7228188, 44.3433867], [-71.7176879, 44.364542], [-71.7472742, 44.368208]]]"
GYX,"[22, 81]","[[[-71.7176886, 44.3645421], [-71.7228195, 44.343386800000005], [-71.6932431, 44.3397165], [-71.68810590000001, 44.3608715], [-71.7176886, 44.3645421]]]"
GYX,"[23, 82]","[[[-71.6829644, 44.3820231], [-71.68810380000001, 44.3608713], [-71.6585191, 44.357195499999996], [-71.6533734, 44.378347], [-71.6829644, 44.3820231]]]"
GYX,"[24, 82]","[[[-71.653372, 44.3783469], [-71.65851760000001, 44.357195299999994], [-71.62893230000002, 44.353514399999995], [-71.62378040000002, 44.374665699999994], [-71.653372, 44.3783469]]]"
GYX,"[25, 82]","[[[-71.6237811, 44.3746658], [-71.628933, 44.3535145], [-71.5993514, 44.3498291], [-71.5941932, 44.370980100000004], [-71.6237811, 44.3746658]]]"
GYX,"[26, 82]","[[[-71.5941904, 44.3709798], [-71.5993486, 44.3498288], [-71.5697635, 44.346137999999996], [-71.5645991, 44.367288699999996], [-71.5941904, 44.3709798]]]"
GYX,"[27, 82]","[[[-71.5646062, 44.3672896], [-71.5697706, 44.3461389], [-71.540202, 44.3424451], [-71.5350313, 44.3635956], [-71.5646062, 44.3672896]]]"
GYX,"[29, 83]","[[[-71.5002746, 44.3810338], [-71.5054523, 44.3598929], [-71.4758848, 44.3561899], [-71.4707009, 44.3773305], [-71.5002746, 44.3810338]]]"
GYX,"[30, 83]","[[[-71.4706923, 44.3773294], [-71.4758763, 44.3561888], [-71.446294, 44.3524789], [-71.4411038, 44.3736192], [-71.4706923, 44.3773294]]]"
GYX,"[31, 83]","[[[-71.441108, 44.3736198], [-71.4462983, 44.3524794], [-71.41672679999999, 44.3487659], [-71.4115303, 44.36990599999999], [-71.441108, 44.3736198]]]"
GYX,"[32, 83]","[[[-71.4115267, 44.3699055], [-71.41672319999999, 44.348765400000005], [-71.38714689999999, 44.34504630000001], [-71.38194409999998, 44.36618610000001], [-71.4115267, 44.3699055]]]"
GYX,"[33, 83]","[[[-71.3819491, 44.3661867], [-71.3871519, 44.3450469], [-71.35758770000001, 44.3413243], [-71.35237870000002, 44.36246379999999], [-71.3819491, 44.3661867]]]"
GYX,"[35, 84]","[[[-71.3175809, 44.3798865], [-71.32280089999999, 44.3587403], [-71.29322649999999, 44.3550069], [-71.2880003, 44.3761528], [-71.3175809, 44.3798865]]]"
GYX,"[36, 84]","[[[-71.2880003, 44.3761528], [-71.29322649999999, 44.3550069], [-71.2636544, 44.3512688], [-71.25842189999999, 44.3724145], [-71.2880003, 44.3761528]]]"
GYX,"[40, 85]","[[[-71.1644635, 44.3823149], [-71.16971699999999, 44.361173199999996], [-71.14014639999999, 44.3574159], [-71.13488659999999, 44.3785573], [-71.1644635, 44.3823149]]]"
GYX,"[44, 85]","[[[-71.0461926, 44.367259], [-71.0514711, 44.346118499999996], [-71.0219154, 44.34234299999999], [-71.0166306, 44.36348319999999], [-71.0461926, 44.367259]]]"
GYX,"[47, 86]","[[[-70.9522143, 44.3770416], [-70.95751179999999, 44.355913199999996], [-70.9279596, 44.35212369999999], [-70.9226558, 44.37325179999999], [-70.9522143, 44.3770416]]]"
GYX,"[48, 86]","[[[-70.9226537, 44.3732516], [-70.92795749999999, 44.352123500000005], [-70.89840329999998, 44.3483287], [-70.89309329999999, 44.369456500000005], [-70.9226537, 44.3732516]]]"
GYX,"[50, 86]","[[[-70.8635338, 44.3656566], [-70.8688501, 44.3445291], [-70.8392977, 44.3407246], [-70.8339752, 44.361851800000004], [-70.8635338, 44.3656566]]]"
GYX,"[52, 87]","[[[-70.7990923, 44.3791635], [-70.8044228, 44.358041799999995], [-70.7748788, 44.354228799999994], [-70.7695421, 44.375350299999994], [-70.7990923, 44.3791635]]]"
GYX,"[53, 87]","[[[-70.7695413, 44.3753502], [-70.7748781, 44.3542287], [-70.745335, 44.3504109], [-70.739992, 44.3715321], [-70.7695413, 44.3753502]]]"
GYX,"[54, 87]","[[[-70.7399913, 44.371532], [-70.7453343, 44.3504108], [-70.7157921, 44.3465881], [-70.7104429, 44.367709], [-70.7399913, 44.371532]]]"
GYX,"[57, 88]","[[[-70.6459673, 44.3811884], [-70.6513354, 44.3600551], [-70.621794, 44.356218], [-70.6164196, 44.3773511], [-70.6459673, 44.3811884]]]"
GYX,"[58, 88]","[[[-70.6164189, 44.377351], [-70.6217932, 44.3562179], [-70.5922528, 44.3523759], [-70.5868722, 44.373508699999995], [-70.6164189, 44.377351]]]"
GYX,"[59, 88]","[[[-70.586875, 44.3735091], [-70.5922556, 44.3523763], [-70.5627231, 44.3485303], [-70.5573363, 44.3696628], [-70.586875, 44.3735091]]]"
GYX,"[60, 88]","[[[-70.5573264, 44.3696615], [-70.56271319999999, 44.348529], [-70.53316319999999, 44.3446758], [-70.52777019999999, 44.365807999999994], [-70.5573264, 44.3696615]]]"
GYX,"[64, 89]","[[[-70.433754, 44.3753259], [-70.4391634, 44.354216], [-70.40963359999999, 44.3503459], [-70.40421799999999, 44.3714555], [-70.433754, 44.3753259]]]"
GYX,"[65, 89]","[[[-70.4042166, 44.3714554], [-70.4096322, 44.350345700000005], [-70.3801019, 44.3464705], [-70.3746801, 44.3675799], [-70.4042166, 44.3714554]]]"
GYX,"[66, 89]","[[[-70.374683, 44.3675803], [-70.3801048, 44.3464709], [-70.3505825, 44.3425918], [-70.3451545, 44.363700800000004], [-70.374683, 44.3675803]]]"
GYX,"[75, 91]","[[[-70.0979665, 44.3747164], [-70.1034511, 44.3536079], [-70.0739265, 44.3496843], [-70.0684357, 44.3707925], [-70.0979665, 44.3747164]]]"
GYX,"[79, 92]","[[[-69.9743682, 44.3800905], [-69.9798783, 44.3589924], [-69.9503458, 44.3550483], [-69.94482939999999, 44.376146], [-69.9743682, 44.3800905]]]"
GYX,"[80, 92]","[[[-69.9448393, 44.3761474], [-69.9503557, 44.3550496], [-69.9208454, 44.3511034], [-69.9153228, 44.3722009], [-69.9448393, 44.3761474]]]"
GYX,"[81, 92]","[[[-69.9153185, 44.3722003], [-69.9208411, 44.3511029], [-69.8913247, 44.3471508], [-69.8857959, 44.368248], [-69.9153185, 44.3722003]]]"
GYX,"[82, 92]","[[[-69.8857988, 44.3682484], [-69.8913275, 44.3471512], [-69.8618192, 44.3431952], [-69.8562842, 44.3642921], [-69.8857988, 44.3682484]]]"
GYX,"[83, 92]","[[[-69.8562856, 44.3642923], [-69.8618206, 44.3431954], [-69.8323175, 44.339235099999996], [-69.8267764, 44.360331699999996], [-69.8562856, 44.3642923]]]"
GYX,"[86, 93]","[[[-69.7621915, 44.3735058], [-69.7677507, 44.3524008], [-69.7382401, 44.348425], [-69.7326747, 44.3695296], [-69.7621915, 44.3735058]]]"
GYX,"[87, 93]","[[[-69.7326762, 44.3695298], [-69.7382415, 44.3484252], [-69.7087362, 44.344445], [-69.7031647, 44.3655494], [-69.7326762, 44.3695298]]]"
GYX,"[89, 94]","[[[-69.6680857, 44.3826539], [-69.6736638, 44.361561200000004], [-69.6441656, 44.3575725], [-69.63858139999999, 44.378664900000004], [-69.6680857, 44.3826539]]]"
GYX,"[96, 95]","[[[-69.4559231, 44.3757181], [-69.46154800000001, 44.3546265], [-69.4320522, 44.350603500000005], [-69.4264211, 44.371694700000006], [-69.4559231, 44.3757181]]]"
GYX,"[100, 96]","[[[-69.3322812, 44.3806716], [-69.33793109999999, 44.3595925], [-69.30845029999999, 44.355551899999995], [-69.30279429999999, 44.37663069999999], [-69.3322812, 44.3806716]]]"
GYX,"[101, 96]","[[[-69.3027886, 44.3766299], [-69.3084447, 44.3555511], [-69.278955, 44.3515043], [-69.2732928, 44.3725828], [-69.3027886, 44.3766299]]]"
GYX,"[103, 96]","[[[-69.2438051, 44.3685317], [-69.24947350000001, 44.3474536], [-69.2199944, 44.3433981], [-69.2143198, 44.364476], [-69.2438051, 44.3685317]]]"
GYX,"[105, 97]","[[[-69.1791374, 44.3814908], [-69.1848212, 44.3604144], [-69.15533810000001, 44.3563489], [-69.14964810000001, 44.377425], [-69.1791374, 44.3814908]]]"
GYX,"[107, 97]","[[[-69.1201641, 44.3733549], [-69.12586019999999, 44.352279100000004], [-69.0963934, 44.3482057], [-69.0906911, 44.3692812], [-69.1201641, 44.3733549]]]"
GYX,"[108, 97]","[[[-69.0906741, 44.3692789], [-69.0963764, 44.348203399999996], [-69.066878, 44.3441206], [-69.0611695, 44.365195799999995], [-69.0906741, 44.3692789]]]"
GYX,"[110, 98]","[[[-69.0259867, 44.3821974], [-69.03170610000001, 44.3611176], [-69.0022292, 44.3570283], [-68.9965037, 44.3781078], [-69.0259867, 44.3821974]]]"
GYX,"[114, 98]","[[[-68.9080637, 44.36581], [-68.9138078, 44.3447314], [-68.8843352, 44.3406225], [-68.878585, 44.3617008], [-68.9080637, 44.36581]]]"
GYX,"[19, 82]","[[[-71.80135, 44.3966802], [-71.8064643, 44.3755273], [-71.7768578, 44.3718687], [-71.7717372, 44.3930214], [-71.80135, 44.3966802]]]"
GYX,"[20, 82]","[[[-71.7717436, 44.3930222], [-71.77686419999999, 44.371869499999995], [-71.74727279999999, 44.368207899999994], [-71.7421459, 44.38936019999999], [-71.7717436, 44.3930222]]]"
GYX,"[23, 83]","[[[-71.6778249, 44.4031626], [-71.6829651, 44.3820201], [-71.65337410000001, 44.378344], [-71.6482277, 44.3994863], [-71.6778249, 44.4031626]]]"
GYX,"[25, 83]","[[[-71.6186292, 44.3958048], [-71.6237819, 44.3746628], [-71.594194, 44.370977100000005], [-71.589035, 44.392118800000006], [-71.6186292, 44.3958048]]]"
GYX,"[27, 83]","[[[-71.5594417, 44.388428], [-71.56460689999999, 44.3672866], [-71.53503199999999, 44.3635925], [-71.52986059999999, 44.384733700000005], [-71.5594417, 44.388428]]]"
GYX,"[28, 83]","[[[-71.5298563, 44.3847332], [-71.53502780000001, 44.363592], [-71.50544670000001, 44.3598922], [-71.50026890000001, 44.381033099999996], [-71.5298563, 44.3847332]]]"
GYX,"[29, 84]","[[[-71.4950909, 44.4021868], [-71.5002734, 44.3810389], [-71.4706996, 44.3773356], [-71.4655109, 44.3984832], [-71.4950909, 44.4021868]]]"
GYX,"[30, 84]","[[[-71.4655024, 44.3984821], [-71.47069110000001, 44.3773345], [-71.44110250000001, 44.3736243], [-71.43590750000001, 44.3947717], [-71.4655024, 44.3984821]]]"
GYX,"[34, 84]","[[[-71.3471616, 44.3836151], [-71.35237540000001, 44.3624686], [-71.32280300000001, 44.3587405], [-71.31758300000001, 44.3798867], [-71.3471616, 44.3836151]]]"
GYX,"[35, 85]","[[[-71.3123586, 44.4010295], [-71.3175809, 44.3798865], [-71.2880003, 44.3761528], [-71.2827717, 44.3972956], [-71.3123586, 44.4010295]]]"
GYX,"[37, 85]","[[[-71.2531907, 44.3935574], [-71.2584255, 44.372414899999995], [-71.2288565, 44.3686728], [-71.22361550000001, 44.389815], [-71.2531907, 44.3935574]]]"
GYX,"[39, 85]","[[[-71.1940348, 44.3860668], [-71.19928209999999, 44.3649249], [-71.1697248, 44.3611742], [-71.1644713, 44.3823159], [-71.1940348, 44.3860668]]]"
GYX,"[41, 86]","[[[-71.1296304, 44.3996836], [-71.1348905, 44.378553600000004], [-71.1053216, 44.374791900000005], [-71.1000553, 44.3959217], [-71.1296304, 44.3996836]]]"
GYX,"[42, 86]","[[[-71.1000546, 44.3959216], [-71.10532090000001, 44.374791800000004], [-71.07575290000001, 44.37102530000001], [-71.07048040000001, 44.39215480000001], [-71.1000546, 44.3959216]]]"
GYX,"[44, 86]","[[[-71.0409148, 44.3883842], [-71.0461936, 44.3672549], [-71.01663169999999, 44.3634792], [-71.0113466, 44.3846081], [-71.0409148, 44.3883842]]]"
GYX,"[45, 86]","[[[-71.0113424, 44.3846076], [-71.0166274, 44.3634786], [-70.9870592, 44.3596971], [-70.98176790000001, 44.3808258], [-71.0113424, 44.3846076]]]"
GYX,"[47, 87]","[[[-70.9469152, 44.3981638], [-70.95221450000001, 44.3770406], [-70.92265610000001, 44.3732508], [-70.91735050000001, 44.3943737], [-70.9469152, 44.3981638]]]"
GYX,"[48, 87]","[[[-70.9173484, 44.3943734], [-70.922654, 44.3732505], [-70.8930936, 44.3694555], [-70.8877818, 44.3905781], [-70.9173484, 44.3943734]]]"
GYX,"[50, 87]","[[[-70.8582161, 44.3867779], [-70.86353410000001, 44.3656556], [-70.83397550000001, 44.3618508], [-70.82865120000001, 44.3829728], [-70.8582161, 44.3867779]]]"
GYX,"[53, 88]","[[[-70.7641961, 44.3964929], [-70.7695393, 44.375358299999995], [-70.73999, 44.3715402], [-70.7346406, 44.3926745], [-70.7641961, 44.3964929]]]"
GYX,"[56, 88]","[[[-70.6755201, 44.3850215], [-70.680882, 44.3638878], [-70.6513325, 44.3600547], [-70.6459644, 44.381188099999996], [-70.6755201, 44.3850215]]]"
GYX,"[57, 89]","[[[-70.6406038, 44.4022913], [-70.6459696, 44.3811793], [-70.616422, 44.3773419], [-70.6110499, 44.398453599999996], [-70.6406038, 44.4022913]]]"
GYX,"[60, 89]","[[[-70.5519443, 44.3907635], [-70.5573287, 44.3696524], [-70.5277725, 44.3657989], [-70.52238179999999, 44.386909700000004], [-70.5519443, 44.3907635]]]"
GYX,"[64, 90]","[[[-70.4283368, 44.396454], [-70.4337522, 44.375333], [-70.40421620000001, 44.3714626], [-70.3987946, 44.3925833], [-70.4283368, 44.396454]]]"
GYX,"[65, 90]","[[[-70.3987932, 44.3925831], [-70.4042148, 44.3714625], [-70.3746783, 44.367587], [-70.36925049999999, 44.3887074], [-70.3987932, 44.3925831]]]"
GYX,"[66, 90]","[[[-70.3692534, 44.3887077], [-70.37468120000001, 44.3675874], [-70.34515270000001, 44.3637079], [-70.33971870000002, 44.384828], [-70.3692534, 44.3887077]]]"
GYX,"[69, 91]","[[[-70.2751831, 44.3981581], [-70.28063030000001, 44.3770479], [-70.25109990000001, 44.3731537], [-70.24564650000002, 44.3942636], [-70.2751831, 44.3981581]]]"
GYX,"[71, 91]","[[[-70.2161023, 44.3903631], [-70.221562, 44.3692535], [-70.19203920000001, 44.365350299999996], [-70.1865733, 44.386459599999995], [-70.2161023, 44.3903631]]]"
GYX,"[72, 91]","[[[-70.1865676, 44.3864589], [-70.19203350000001, 44.3653495], [-70.1625018, 44.3614401], [-70.1570297, 44.382549100000006], [-70.1865676, 44.3864589]]]"
GYX,"[74, 92]","[[[-70.1220186, 44.3997316], [-70.1274977, 44.378632100000004], [-70.0979702, 44.3747137], [-70.09248480000001, 44.3958129], [-70.1220186, 44.3997316]]]"
GYX,"[75, 92]","[[[-70.092482, 44.3958125], [-70.09796730000001, 44.374713299999996], [-70.0684365, 44.370789499999994], [-70.062945, 44.39188839999999], [-70.092482, 44.3958125]]]"
GYX,"[77, 92]","[[[-70.0334274, 44.3879619], [-70.0389251, 44.3668632], [-70.0093934, 44.362929199999996], [-70.0038895, 44.384027599999996], [-70.0334274, 44.3879619]]]"
GYX,"[79, 93]","[[[-69.9688508, 44.4012036], [-69.9743666, 44.3800966], [-69.9448278, 44.3761521], [-69.9393058, 44.3972589], [-69.9688508, 44.4012036]]]"
