Station Name,Grid Coordinates,Coordinates
CAR,"[103, 99]","[[[-67.6469387, 45.4524848], [-67.65302170000001, 45.4316163], [-67.62326620000002, 45.4273437], [-67.61717700000001, 45.4482118], [-67.6469387, 45.4524848]]]"
CAR,"[104, 99]","[[[-67.6171798, 45.4482122], [-67.62326900000001, 45.4273441], [-67.59352190000001, 45.4230675], [-67.5874265, 45.4439354], [-67.6171798, 45.4482122]]]"
CAR,"[105, 99]","[[[-67.5874293, 45.4439358], [-67.5935248, 45.423068], [-67.5637861, 45.4187875], [-67.5576844, 45.4396551], [-67.5874293, 45.4439358]]]"
CAR,"[106, 100]","[[[-67.5515733, 45.4605372], [-67.5576812, 45.4396609], [-67.52793600000001, 45.4353751], [-67.5218219, 45.456251], [-67.5515733, 45.4605372]]]"
CAR,"[39, 87]","[[[-69.6247126, 45.4651269], [-69.63036179999999, 45.4442004], [-69.60052239999999, 45.4402339], [-69.59486689999999, 45.4611602], [-69.6247126, 45.4651269]]]"
CAR,"[43, 88]","[[[-69.4996683, 45.4701787], [-69.5053497, 45.449240499999995], [-69.47551109999999, 45.445254399999996], [-69.4698234, 45.4661924], [-69.4996683, 45.4701787]]]"
CAR,"[45, 89]","[[[-69.4343008, 45.4831191], [-69.4399941, 45.4621968], [-69.41017140000001, 45.4582034], [-69.40447180000001, 45.4791254], [-69.4343008, 45.4831191]]]"
CAR,"[47, 89]","[[[-69.3746094, 45.4751221], [-69.38031529999999, 45.4542004], [-69.3504775, 45.4501948], [-69.34476529999999, 45.4711162], [-69.3746094, 45.4751221]]]"
CAR,"[50, 89]","[[[-69.2851162, 45.4630945], [-69.29084110000001, 45.4421736], [-69.2610281, 45.438156199999995], [-69.2552969, 45.45907679999999], [-69.2851162, 45.4630945]]]"
CAR,"[51, 90]","[[[-69.2495521, 45.480002], [-69.2552874, 45.4590787], [-69.2254534, 45.455053899999996], [-69.2197117, 45.47597699999999], [-69.2495521, 45.480002]]]"
CAR,"[52, 90]","[[[-69.2197131, 45.4759772], [-69.2254549, 45.455054100000005], [-69.1956262, 45.45102500000001], [-69.18987820000001, 45.47194780000001], [-69.2197131, 45.4759772]]]"
CAR,"[54, 90]","[[[-69.1600472, 45.4679139], [-69.1658016, 45.4469914], [-69.1359751, 45.4429524], [-69.1302145, 45.463874700000005], [-69.1600472, 45.4679139]]]"
CAR,"[61, 92]","[[[-68.9397179, 45.481369], [-68.9455209, 45.4604571], [-68.91570540000001, 45.4563854], [-68.909896, 45.477297], [-68.9397179, 45.481369]]]"
CAR,"[63, 92]","[[[-68.8800868, 45.4732216], [-68.8859025, 45.4523103], [-68.8560835, 45.4482279], [-68.8502615, 45.469139], [-68.8800868, 45.4732216]]]"
CAR,"[66, 93]","[[[-68.7847969, 45.481875], [-68.7906352, 45.4609639], [-68.7608347, 45.4568694], [-68.7549901, 45.4777803], [-68.7847969, 45.481875]]]"
CAR,"[67, 93]","[[[-68.7549844, 45.4777795], [-68.760829, 45.456868699999994], [-68.7310197, 45.45276789999999], [-68.7251688, 45.47367849999999], [-68.7549844, 45.4777795]]]"
CAR,"[70, 93]","[[[-68.6655624, 45.4654647], [-68.6714259, 45.4445547], [-68.6416301, 45.440440599999995], [-68.6357603, 45.46135029999999], [-68.6655624, 45.4654647]]]"
CAR,"[71, 94]","[[[-68.6298901, 45.4822383], [-68.6357591, 45.461343899999996], [-68.6059538, 45.457224], [-68.6000785, 45.478118099999996], [-68.6298901, 45.4822383]]]"
CAR,"[72, 94]","[[[-68.6000799, 45.4781183], [-68.6059552, 45.4572242], [-68.5761553, 45.4531], [-68.5702738, 45.4739938], [-68.6000799, 45.4781183]]]"
CAR,"[77, 95]","[[[-68.445168, 45.4783508], [-68.4510796, 45.4574535], [-68.4212921, 45.4533062], [-68.4153742, 45.4742032], [-68.445168, 45.4783508]]]"
CAR,"[78, 95]","[[[-68.4153656, 45.474202], [-68.4212835, 45.453305], [-68.3914815, 45.4491506], [-68.3855573, 45.470047400000006], [-68.4153656, 45.474202]]]"
CAR,"[79, 95]","[[[-68.3855673, 45.4700488], [-68.3914915, 45.449152], [-68.3617121, 45.4449957], [-68.3557816, 45.4658922], [-68.3855673, 45.4700488]]]"
CAR,"[82, 96]","[[[-68.2902572, 45.4784584], [-68.2962035, 45.4575638], [-68.2664141, 45.4533915], [-68.2604616, 45.474285800000004], [-68.2902572, 45.4784584]]]"
CAR,"[85, 96]","[[[-68.2008869, 45.4659276], [-68.2068519, 45.4450338], [-68.1770762, 45.4408481], [-68.1711048, 45.461741599999996], [-68.2008869, 45.4659276]]]"
CAR,"[88, 97]","[[[-68.1055627, 45.4742482], [-68.11154979999999, 45.4533567], [-68.0817843, 45.4491578], [-68.0757909, 45.470049], [-68.1055627, 45.4742482]]]"
CAR,"[93, 98]","[[[-67.9506504, 45.4740773], [-67.9566703, 45.453194499999995], [-67.9268888, 45.44896849999999], [-67.9208626, 45.46985099999999], [-67.9506504, 45.4740773]]]"
CAR,"[96, 99]","[[[-67.855297, 45.4822564], [-67.86133609999999, 45.461385899999996], [-67.83157339999998, 45.457147899999995], [-67.82552799999998, 45.47801809999999], [-67.855297, 45.4822564]]]"
CAR,"[98, 99]","[[[-67.7957517, 45.4737736], [-67.8018034, 45.4529037], [-67.7720489, 45.4486567], [-67.765991, 45.4695263], [-67.7957517, 45.4737736]]]"
CAR,"[103, 100]","[[[-67.6408478, 45.4733679], [-67.64693700000001, 45.4524908], [-67.6171752, 45.4482178], [-67.6110798, 45.4690947], [-67.6408478, 45.4733679]]]"
CAR,"[104, 100]","[[[-67.6110827, 45.4690951], [-67.6171781, 45.44821829999999], [-67.5874247, 45.44394139999999], [-67.5813231, 45.464817999999994], [-67.6110827, 45.4690951]]]"
CAR,"[35, 88]","[[[-69.7384846, 45.501895], [-69.7441153, 45.4809546], [-69.7142654, 45.4770074], [-69.7086283, 45.497947599999996], [-69.7384846, 45.501895]]]"
CAR,"[36, 88]","[[[-69.7086255, 45.4979472], [-69.71426249999999, 45.477007], [-69.68440929999998, 45.4730544], [-69.67876599999998, 45.493994300000004], [-69.7086255, 45.4979472]]]"
CAR,"[37, 88]","[[[-69.6787703, 45.4939949], [-69.6844136, 45.473054999999995], [-69.6545715, 45.4690988], [-69.6489218, 45.490038399999996], [-69.6787703, 45.4939949]]]"
CAR,"[41, 89]","[[[-69.5536893, 45.4990532], [-69.5593573, 45.4781298], [-69.5295102, 45.4741533], [-69.52383590000001, 45.495076399999995], [-69.5536893, 45.4990532]]]"
CAR,"[43, 89]","[[[-69.4939893, 45.4910955], [-69.49967, 45.4701727], [-69.469825, 45.4661863], [-69.4641381, 45.487108899999996], [-69.4939893, 45.4910955]]]"
CAR,"[46, 90]","[[[-69.3987543, 45.5000514], [-69.40445799999999, 45.479126699999995], [-69.37460569999999, 45.475124699999995], [-69.36889559999999, 45.496049199999995], [-69.3987543, 45.5000514]]]"
CAR,"[48, 90]","[[[-69.3390552, 45.4920444], [-69.3447716, 45.471120199999994], [-69.3149444, 45.467111499999994], [-69.3092217, 45.488035399999994], [-69.3390552, 45.4920444]]]"
CAR,"[49, 90]","[[[-69.3092188, 45.488035], [-69.3149415, 45.467111100000004], [-69.28511110000001, 45.463097000000005], [-69.27938200000001, 45.48402060000001], [-69.3092188, 45.488035]]]"
CAR,"[53, 91]","[[[-69.1841316, 45.4928584], [-69.1898805, 45.471945000000005], [-69.1600509, 45.467911300000004], [-69.1542957, 45.488824400000006], [-69.1841316, 45.4928584]]]"
CAR,"[54, 91]","[[[-69.1542928, 45.488824], [-69.1600481, 45.4679109], [-69.1302153, 45.4638717], [-69.1244538, 45.484784499999996], [-69.1542928, 45.488824]]]"
CAR,"[55, 91]","[[[-69.1244595, 45.4847853], [-69.130221, 45.4638724], [-69.1004023, 45.4598301], [-69.0946344, 45.4807426], [-69.1244595, 45.4847853]]]"
CAR,"[56, 92]","[[[-69.088861, 45.5016577], [-69.09463249999999, 45.4807445], [-69.0648071, 45.4766967], [-69.05902929999999, 45.4976097], [-69.088861, 45.5016577]]]"
CAR,"[57, 92]","[[[-69.0590278, 45.4976095], [-69.0648056, 45.4766965], [-69.0349799, 45.472643600000005], [-69.0291958, 45.4935564], [-69.0590278, 45.4976095]]]"
CAR,"[60, 92]","[[[-68.9695422, 45.4854363], [-68.975339, 45.464524100000006], [-68.9455209, 45.460457100000006], [-68.9397179, 45.48136900000001], [-68.9695422, 45.4854363]]]"
CAR,"[61, 93]","[[[-68.9339106, 45.5022836], [-68.9397173, 45.481370999999996], [-68.9098955, 45.477298999999995], [-68.90408240000001, 45.498211299999994], [-68.9339106, 45.5022836]]]"
CAR,"[63, 93]","[[[-68.8742669, 45.4941356], [-68.8800862, 45.4732236], [-68.8502609, 45.469141], [-68.84443519999999, 45.4900527], [-68.8742669, 45.4941356]]]"
CAR,"[64, 93]","[[[-68.8444395, 45.4900533], [-68.8502652, 45.4691416], [-68.82045099999999, 45.4650554], [-68.81461909999999, 45.4859668], [-68.8444395, 45.4900533]]]"
CAR,"[67, 94]","[[[-68.7491423, 45.498669], [-68.7549861, 45.4777735], [-68.72517049999999, 45.4736725], [-68.71932039999999, 45.4945677], [-68.7491423, 45.498669]]]"
CAR,"[68, 94]","[[[-68.7193218, 45.4945679], [-68.7251719, 45.4736727], [-68.6953617, 45.4695673], [-68.68950530000001, 45.490462300000004], [-68.7193218, 45.4945679]]]"
CAR,"[72, 95]","[[[-68.5941987, 45.4990211], [-68.6000788, 45.4781223], [-68.57027260000001, 45.4739978], [-68.56438620000002, 45.4948963], [-68.5941987, 45.4990211]]]"
CAR,"[73, 95]","[[[-68.5643876, 45.4948965], [-68.5702741, 45.473998], [-68.54047340000001, 45.469869200000005], [-68.53458060000001, 45.4907674], [-68.5643876, 45.4948965]]]"
CAR,"[74, 95]","[[[-68.5345849, 45.490768], [-68.5404777, 45.469869800000005], [-68.5106881, 45.4657374], [-68.5047891, 45.486635400000004], [-68.5345849, 45.490768]]]"
CAR,"[78, 96]","[[[-68.4094443, 45.4950988], [-68.4153654, 45.474203], [-68.385557, 45.4700484], [-68.3796296, 45.490943800000004], [-68.4094443, 45.4950988]]]"
CAR,"[81, 97]","[[[-68.3141092, 45.5035205], [-68.3200523, 45.4826269], [-68.2902598, 45.4784598], [-68.2843104, 45.4993531], [-68.3141092, 45.5035205]]]"
CAR,"[82, 97]","[[[-68.2843075, 45.4993527], [-68.290257, 45.478459400000006], [-68.2604613, 45.47428680000001], [-68.2545056, 45.49517970000001], [-68.2843075, 45.4993527]]]"
CAR,"[83, 97]","[[[-68.2545056, 45.4951797], [-68.2604613, 45.4742868], [-68.2306684, 45.4701094], [-68.2247064, 45.491002099999996], [-68.2545056, 45.4951797]]]"
CAR,"[85, 97]","[[[-68.1949183, 45.486821], [-68.2008866, 45.4659286], [-68.1711046, 45.4617426], [-68.16513, 45.4826347], [-68.1949183, 45.486821]]]"
CAR,"[86, 98]","[[[-68.1591531, 45.5035172], [-68.1651291, 45.482632499999994], [-68.1353406, 45.47844109999999], [-68.1293583, 45.49932559999999], [-68.1591531, 45.5035172]]]"
CAR,"[87, 98]","[[[-68.1293597, 45.4993258], [-68.135342, 45.4784413], [-68.105559, 45.4742456], [-68.0995704, 45.4951298], [-68.1293597, 45.4993258]]]"
CAR,"[88, 98]","[[[-68.0995747, 45.4951304], [-68.1055633, 45.4742462], [-68.0757914, 45.470047], [-68.0697966, 45.4909309], [-68.0995747, 45.4951304]]]"
CAR,"[89, 98]","[[[-68.0697865, 45.4909295], [-68.07578140000001, 45.4700456], [-68.04599220000001, 45.4658388], [-68.03999100000001, 45.4867224], [-68.0697865, 45.4909295]]]"
CAR,"[92, 99]","[[[-67.9744208, 45.4991655], [-67.9804348, 45.478293799999996], [-67.95065869999999, 45.4740743], [-67.94463839999999, 45.4949456], [-67.9744208, 45.4991655]]]"
CAR,"[93, 99]","[[[-67.9446312, 45.4949446], [-67.9506515, 45.47407329999999], [-67.92086370000001, 45.469846999999994], [-67.91483710000001, 45.490717999999994], [-67.9446312, 45.4949446]]]"
CAR,"[94, 99]","[[[-67.9148472, 45.4907195], [-67.9208737, 45.4698484], [-67.8911086, 45.4656202], [-67.8850758, 45.486490999999994], [-67.9148472, 45.4907195]]]"
CAR,"[101, 101]","[[[-67.6943001, 45.5027666], [-67.7003782, 45.4818962], [-67.67061050000001, 45.4776332], [-67.66452620000001, 45.4985033], [-67.6943001, 45.5027666]]]"
CAR,"[104, 101]","[[[-67.6049864, 45.4899626], [-67.6110833, 45.469093099999995], [-67.5813237, 45.46481599999999], [-67.5752205, 45.48568519999999], [-67.6049864, 45.4899626]]]"
CAR,"[34, 88]","[[[-69.7683491, 45.5058384], [-69.77397339999999, 45.484897700000005], [-69.7441095, 45.4809538], [-69.73847889999999, 45.5018942], [-69.7683491, 45.5058384]]]"
CAR,"[35, 89]","[[[-69.7328563, 45.522814], [-69.7384862, 45.501889], [-69.70863, 45.497941499999996], [-69.7029937, 45.5188663], [-69.7328563, 45.522814]]]"
CAR,"[36, 89]","[[[-69.7029908, 45.5188659], [-69.7086271, 45.4979412], [-69.6787676, 45.4939883], [-69.673125, 45.5149127], [-69.7029908, 45.5188659]]]"
CAR,"[38, 89]","[[[-69.6432659, 45.5109554], [-69.64891490000001, 45.4900312], [-69.61905170000001, 45.4860677], [-69.61339640000001, 45.5069917], [-69.6432659, 45.5109554]]]"
CAR,"[39, 89]","[[[-69.6134007, 45.5069922], [-69.619056, 45.4860683], [-69.589204, 45.4821012], [-69.5835424, 45.5030249], [-69.6134007, 45.5069922]]]"
CAR,"[41, 90]","[[[-69.5480164, 45.5199823], [-69.55368849999999, 45.499056200000005], [-69.5238351, 45.4950795], [-69.5181567, 45.5160053], [-69.5480164, 45.5199823]]]"
CAR,"[42, 90]","[[[-69.5181596, 45.5160057], [-69.523838, 45.4950798], [-69.4939928, 45.4910991], [-69.4883081, 45.5120247], [-69.5181596, 45.5160057]]]"
CAR,"[43, 90]","[[[-69.4883038, 45.5120241], [-69.4939885, 45.4910985], [-69.4641373, 45.4871119], [-69.4584462, 45.508037200000004], [-69.4883038, 45.5120241]]]"
CAR,"[44, 90]","[[[-69.4584476, 45.5080374], [-69.4641387, 45.4871121], [-69.43429280000001, 45.4831212], [-69.4285954, 45.5040462], [-69.4584476, 45.5080374]]]"
CAR,"[46, 91]","[[[-69.3930505, 45.5209637], [-69.3987551, 45.500048400000004], [-69.3688964, 45.4960462], [-69.3631855, 45.516961200000004], [-69.3930505, 45.5209637]]]"
CAR,"[49, 91]","[[[-69.303496, 45.5089465], [-69.30921959999999, 45.488032], [-69.2793828, 45.484017599999994], [-69.27365289999999, 45.504931799999994], [-69.303496, 45.5089465]]]"
CAR,"[51, 92]","[[[-69.2380762, 45.5218296], [-69.24381609999999, 45.500915], [-69.2139694, 45.4968897], [-69.20822319999999, 45.517804], [-69.2380762, 45.5218296]]]"
CAR,"[52, 92]","[[[-69.2082246, 45.5178042], [-69.21397089999999, 45.4968899], [-69.18412959999999, 45.4928602], [-69.17837709999999, 45.5137743], [-69.2082246, 45.5178042]]]"
CAR,"[53, 92]","[[[-69.1783785, 45.5137745], [-69.184131, 45.4928604], [-69.15429519999999, 45.4888264], [-69.14853629999999, 45.5097402], [-69.1783785, 45.5137745]]]"
CAR,"[55, 92]","[[[-69.1186938, 45.5057009], [-69.124459, 45.4847873], [-69.0946339, 45.4807447], [-69.08886240000001, 45.501657900000005], [-69.1186938, 45.5057009]]]"
CAR,"[56, 93]","[[[-69.0830853, 45.5225737], [-69.08886039999999, 45.501659700000005], [-69.05902869999998, 45.49761170000001], [-69.05324719999999, 45.51852540000001], [-69.0830853, 45.5225737]]]"
CAR,"[57, 93]","[[[-69.0532458, 45.5185252], [-69.0590273, 45.4976115], [-69.0291952, 45.4935584], [-69.02340740000001, 45.514471799999995], [-69.0532458, 45.5185252]]]"
CAR,"[58, 93]","[[[-69.0234074, 45.5144718], [-69.02919519999999, 45.493558400000005], [-68.99936579999999, 45.489500500000005], [-68.9935716, 45.51041360000001], [-69.0234074, 45.5144718]]]"
CAR,"[63, 94]","[[[-68.86845, 45.5150262], [-68.8742685, 45.4941296], [-68.8444369, 45.4900467], [-68.83861200000001, 45.510943], [-68.86845, 45.5150262]]]"
CAR,"[64, 94]","[[[-68.8386163, 45.5109436], [-68.84444119999999, 45.4900472], [-68.81462069999999, 45.4859608], [-68.8087896, 45.5068568], [-68.8386163, 45.5109436]]]"
CAR,"[65, 94]","[[[-68.8087853, 45.5068562], [-68.81461639999999, 45.4859602], [-68.78478999999999, 45.4818678], [-68.77895249999999, 45.5027636], [-68.8087853, 45.5068562]]]"
CAR,"[67, 95]","[[[-68.7432926, 45.5195732], [-68.7491412, 45.498673000000004], [-68.7193192, 45.4945717], [-68.7134643, 45.515471600000005], [-68.7432926, 45.5195732]]]"
CAR,"[68, 95]","[[[-68.7134658, 45.5154718], [-68.7193207, 45.4945719], [-68.6895042, 45.490466299999994], [-68.683643, 45.511365899999994], [-68.7134658, 45.5154718]]]"
CAR,"[70, 95]","[[[-68.6538328, 45.5072567], [-68.6597003, 45.4863573], [-68.6298918, 45.4822427], [-68.62401799999999, 45.5031417], [-68.6538328, 45.5072567]]]"
CAR,"[71, 96]","[[[-68.6181379, 45.52404], [-68.62401489999999, 45.5031423], [-68.59419689999999, 45.4990219], [-68.58831369999999, 45.519919300000005], [-68.6181379, 45.52404]]]"
CAR,"[73, 96]","[[[-68.5584978, 45.5157946], [-68.5643874, 45.4948975], [-68.5345803, 45.4907684], [-68.5286845, 45.5116653], [-68.5584978, 45.5157946]]]"
CAR,"[74, 96]","[[[-68.5286888, 45.5116659], [-68.5345846, 45.490769], [-68.5047888, 45.4866364], [-68.4988866, 45.507533], [-68.5286888, 45.5116659]]]"
CAR,"[75, 96]","[[[-68.4988795, 45.507532], [-68.5047817, 45.4866354], [-68.4749741, 45.482496], [-68.4690656, 45.503392399999996], [-68.4988795, 45.507532]]]"
CAR,"[76, 97]","[[[-68.4631508, 45.5242879], [-68.46906249999999, 45.503392999999996], [-68.4392455, 45.49924779999999], [-68.4333275, 45.52014249999999], [-68.4631508, 45.5242879]]]"
CAR,"[78, 97]","[[[-68.4035198, 45.5159942], [-68.409444, 45.4950998], [-68.3796294, 45.4909448], [-68.3736988, 45.5118389], [-68.4035198, 45.5159942]]]"
CAR,"[79, 97]","[[[-68.3737088, 45.5118403], [-68.3796394, 45.4909462], [-68.3498474, 45.486789300000005], [-68.3439106, 45.5076832], [-68.3737088, 45.5118403]]]"
CAR,"[87, 99]","[[[-68.1233782, 45.5201948], [-68.12936090000001, 45.499321699999996], [-68.09957150000001, 45.4951258], [-68.0935826, 45.515998599999996], [-68.1233782, 45.5201948]]]"
CAR,"[92, 100]","[[[-67.9683989, 45.5200519], [-67.97441909999999, 45.499171499999996], [-67.9446366, 45.494951699999994], [-67.9386102, 45.51583169999999], [-67.9683989, 45.5200519]]]"
CAR,"[96, 100]","[[[-67.84925, 45.5031416], [-67.8552953, 45.482262399999996], [-67.82552629999999, 45.4780241], [-67.8194748, 45.498903], [-67.84925, 45.5031416]]]"
CAR,"[96, 101]","[[[-67.8432038, 45.5240114], [-67.84925059999999, 45.5031396], [-67.81947539999999, 45.498901], [-67.81342229999998, 45.519772499999995], [-67.8432038, 45.5240114]]]"
CAR,"[98, 101]","[[[-67.7836335, 45.5155275], [-67.7896928, 45.494656299999995], [-67.7599257, 45.490408599999995], [-67.75386019999999, 45.511279599999995], [-67.7836335, 45.5155275]]]"
CAR,"[102, 102]","[[[-67.6584402, 45.5193765], [-67.6645284, 45.4985057], [-67.6347629, 45.4942386], [-67.6286685, 45.515109], [-67.6584402, 45.5193765]]]"
CAR,"[103, 102]","[[[-67.6286628, 45.5151082], [-67.6347572, 45.4942377], [-67.6049829, 45.4899642], [-67.59888219999999, 45.5108344], [-67.6286628, 45.5151082]]]"
CAR,"[105, 102]","[[[-67.5691158, 45.5065575], [-67.5752228, 45.4856876], [-67.5454653, 45.481406299999996], [-67.5393521, 45.502275899999994], [-67.5691158, 45.5065575]]]"
CAR,"[107, 103]","[[[-67.5034675, 45.5188397], [-67.5095868, 45.4979837], [-67.4798227, 45.4936919], [-67.4736972, 45.5145475], [-67.5034675, 45.5188397]]]"
CAR,"[34, 89]","[[[-69.7627271, 45.5267577], [-69.76835070000001, 45.505832399999996], [-69.73848050000001, 45.501888199999996], [-69.7328506, 45.522813199999995], [-69.7627271, 45.5267577]]]"
CAR,"[36, 90]","[[[-69.6973497, 45.5397964], [-69.70299, 45.5188689], [-69.6731242, 45.514915800000004], [-69.6674775, 45.535842900000006], [-69.6973497, 45.5397964]]]"
CAR,"[37, 90]","[[[-69.6674818, 45.5358435], [-69.6731285, 45.514916299999996], [-69.64327370000001, 45.51095959999999], [-69.63762070000001, 45.53188649999999], [-69.6674818, 45.5358435]]]"
CAR,"[42, 91]","[[[-69.5124811, 45.5369191], [-69.5181604, 45.5160026], [-69.48830889999999, 45.5120216], [-69.48262329999999, 45.5329378], [-69.5124811, 45.5369191]]]"
CAR,"[43, 91]","[[[-69.482619, 45.5329372], [-69.4883046, 45.5120211], [-69.458447, 45.5080342], [-69.45275500000001, 45.528950099999996], [-69.482619, 45.5329372]]]"
CAR,"[45, 91]","[[[-69.4229051, 45.5249597], [-69.4286034, 45.504044099999994], [-69.398768, 45.500050099999996], [-69.3930634, 45.520965399999994], [-69.4229051, 45.5249597]]]"
CAR,"[49, 92]","[[[-69.2977682, 45.5298638], [-69.3034955, 45.508948600000004], [-69.2736524, 45.5049338], [-69.2679188, 45.525848800000006], [-69.2977682, 45.5298638]]]"
CAR,"[50, 92]","[[[-69.2679231, 45.5258493], [-69.2736567, 45.504934399999996], [-69.2438247, 45.5009161], [-69.23808480000001, 45.5218308], [-69.2679231, 45.5258493]]]"
CAR,"[52, 93]","[[[-69.2024742, 45.5387213], [-69.2082241, 45.517806199999995], [-69.1783765, 45.513776299999996], [-69.1726203, 45.534691099999996], [-69.2024742, 45.5387213]]]"
CAR,"[54, 93]","[[[-69.1427704, 45.5306564], [-69.1485329, 45.509741899999995], [-69.11868750000001, 45.50570209999999], [-69.11291870000001, 45.52661629999999], [-69.1427704, 45.5306564]]]"
CAR,"[57, 94]","[[[-69.0474668, 45.5394174], [-69.0532475, 45.5185192], [-69.0234091, 45.5144657], [-69.0176221, 45.535363700000005], [-69.0474668, 45.5394174]]]"
CAR,"[60, 94]","[[[-68.9579433, 45.5272426], [-68.9637429, 45.506345100000004], [-68.9339122, 45.502277500000005], [-68.9281063, 45.523174700000006], [-68.9579433, 45.5272426]]]"
CAR,"[62, 95]","[[[-68.8924608, 45.5400087], [-68.8982779, 45.5191071], [-68.8684603, 45.5150318], [-68.86263699999999, 45.5359331], [-68.8924608, 45.5400087]]]"
CAR,"[63, 95]","[[[-68.8626255, 45.5359315], [-68.86844889999999, 45.5150302], [-68.83861089999999, 45.510947], [-68.83278119999999, 45.531848000000004], [-68.8626255, 45.5359315]]]"
CAR,"[65, 95]","[[[-68.8029481, 45.527761], [-68.8087841, 45.5068603], [-68.7789513, 45.5027676], [-68.773109, 45.5236681], [-68.8029481, 45.527761]]]"
CAR,"[68, 96]","[[[-68.7076074, 45.5363714], [-68.7134655, 45.5154728], [-68.6836427, 45.5113669], [-68.6777783, 45.5322652], [-68.7076074, 45.5363714]]]"
CAR,"[69, 96]","[[[-68.6777826, 45.5322658], [-68.683647, 45.5113675], [-68.65383539999999, 45.5072581], [-68.64796469999999, 45.528156100000004], [-68.6777826, 45.5322658]]]"
CAR,"[70, 96]","[[[-68.6479618, 45.5281557], [-68.65383250000001, 45.5072577], [-68.62401770000001, 45.5031427], [-68.61814070000001, 45.5240404], [-68.6479618, 45.5281557]]]"
CAR,"[74, 97]","[[[-68.5227894, 45.5325624], [-68.52868849999999, 45.5116669], [-68.49888639999999, 45.507534], [-68.49298099999999, 45.5284292], [-68.5227894, 45.5325624]]]"
CAR,"[78, 98]","[[[-68.3975946, 45.5368792], [-68.40352030000001, 45.5159922], [-68.3736994, 45.5118369], [-68.3677674, 45.5327237], [-68.3975946, 45.5368792]]]"
CAR,"[79, 98]","[[[-68.3677774, 45.5327251], [-68.3737094, 45.5118383], [-68.3439111, 45.5076812], [-68.3379728, 45.5285676], [-68.3677774, 45.5327251]]]"
CAR,"[80, 98]","[[[-68.3379714, 45.5285674], [-68.3439097, 45.507681], [-68.3141112, 45.5035187], [-68.30816659999999, 45.5244049], [-68.3379714, 45.5285674]]]"
CAR,"[81, 98]","[[[-68.3081652, 45.5244047], [-68.31410980000001, 45.5035185], [-68.28431100000002, 45.4993511], [-68.27836010000001, 45.520237], [-68.3081652, 45.5244047]]]"
CAR,"[82, 99]","[[[-68.2724072, 45.5411071], [-68.2783584, 45.5202325], [-68.2485502, 45.5160593], [-68.2425927, 45.536933600000005], [-68.2724072, 45.5411071]]]"
CAR,"[83, 99]","[[[-68.2425927, 45.5369336], [-68.2485502, 45.516059299999995], [-68.2187446, 45.51188139999999], [-68.21278079999999, 45.53275539999999], [-68.2425927, 45.5369336]]]"
CAR,"[84, 99]","[[[-68.2127837, 45.5327558], [-68.2187475, 45.5118818], [-68.1889503, 45.5077], [-68.1829802, 45.5285736], [-68.2127837, 45.5327558]]]"
CAR,"[85, 99]","[[[-68.1829802, 45.5285736], [-68.1889503, 45.5077], [-68.1591557, 45.5035134], [-68.1531793, 45.5243868], [-68.1829802, 45.5285736]]]"
CAR,"[86, 99]","[[[-68.1531779, 45.5243866], [-68.1591543, 45.5035132], [-68.1293594, 45.4993215], [-68.1233768, 45.5201946], [-68.1531779, 45.5243866]]]"
CAR,"[87, 100]","[[[-68.1173878, 45.5410827], [-68.1233765, 45.5202009], [-68.0935809, 45.5160046], [-68.08758590000001, 45.536886100000004], [-68.1173878, 45.5410827]]]"
CAR,"[88, 100]","[[[-68.0875902, 45.5368867], [-68.09358519999999, 45.516005199999995], [-68.0638008, 45.51180539999999], [-68.0577995, 45.53268659999999], [-68.0875902, 45.5368867]]]"
CAR,"[89, 100]","[[[-68.0577895, 45.5326852], [-68.06379079999999, 45.511804000000005], [-68.03398899999999, 45.50759670000001], [-68.02798139999999, 45.52847760000001], [-68.0577895, 45.5326852]]]"
CAR,"[92, 101]","[[[-67.9623779, 45.5409229], [-67.9683995, 45.5200499], [-67.9386108, 45.5158297], [-67.9325829, 45.536702399999996], [-67.9623779, 45.5409229]]]"
CAR,"[93, 101]","[[[-67.9325757, 45.5367014], [-67.93860360000001, 45.5158287], [-67.9088033, 45.5116018], [-67.9027691, 45.5324742], [-67.9325757, 45.5367014]]]"
CAR,"[98, 102]","[[[-67.7775698, 45.5364014], [-67.7836329, 45.5155295], [-67.7538596, 45.5112816], [-67.7477902, 45.532153199999996], [-67.7775698, 45.5364014]]]"
CAR,"[100, 102]","[[[-67.717999, 45.5278983], [-67.72407460000001, 45.5070269], [-67.6943009, 45.5027688], [-67.688219, 45.5236398], [-67.717999, 45.5278983]]]"
CAR,"[101, 102]","[[[-67.6882175, 45.5236396], [-67.6942995, 45.5027686], [-67.6645256, 45.498505300000005], [-67.65843740000001, 45.5193761], [-67.6882175, 45.5236396]]]"
CAR,"[103, 103]","[[[-67.62257, 45.5359603], [-67.6286642, 45.5151032], [-67.5988837, 45.5108294], [-67.5927832, 45.531686199999996], [-67.62257, 45.5359603]]]"
CAR,"[104, 103]","[[[-67.5927861, 45.5316866], [-67.59888649999999, 45.5108298], [-67.56911439999999, 45.5065521], [-67.56300769999999, 45.5274086], [-67.5927861, 45.5316866]]]"
CAR,"[107, 104]","[[[-67.4973447, 45.5396952], [-67.5034672, 45.5188407], [-67.47369690000001, 45.5145485], [-67.46756810000001, 45.5354028], [-67.4973447, 45.5396952]]]"
